victim_age,offender_age,incident_hour,latitude,longitude,month_num,relationship_name,victim_sex,offender_sex,victim_ethnicity,offender_ethnicity,victim_race,offender_race,location_name,offense_name,offense_category_name,crime_against,ct_flag,hc_flag
59,24,11,-74.14,39.35,7,Victim Was Other Family Member,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Robbery,Extortion/Blackmail,Person,True,True
98,76,22,-74.63,41.19,10,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Kidnapping/Abduction,Bribery,Property,True,True
42,28,6,-74.65,39.02,10,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Purse-snatching,Fraud Offenses,Property,True,False
40,86,14,-75.28,39.19,11,Victim Was Boyfriend/Girlfriend,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Impersonation,Larceny/Theft Offenses,Property,True,True
28,61,20,-74.0,40.94,7,Victim was Otherwise Known,M,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Parking/Drop Lot/Garage,Intimidation,Fraud Offenses,Property,True,True
37,68,14,-74.5,40.8,10,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Cyberspace,Murder and Nonnegligent Manslaughter,Destruction/Damage/Vandalism of Property,Person,True,True
54,67,10,-75.0,39.7,11,Victim Was Spouse,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Wire Fraud,Arson,Person,True,False
57,46,8,-74.94,39.58,3,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,False Pretenses/Swindle/Confidence Game,Larceny/Theft Offenses,Person,False,True
62,33,11,-73.9,39.55,5,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Not Hispanic or Latino,Asian,White,Hotel/Motel/Etc.,False Pretenses/Swindle/Confidence Game,Sex Offenses,Person,True,True
75,64,16,-75.13,39.68,7,Relationship Unknown,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Parking/Drop Lot/Garage,Extortion/Blackmail,Assault Offenses,Person,True,True
42,23,4,-74.34,40.1,5,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Aggravated Assault,Burglary/Breaking & Entering,Person,False,True
98,83,19,-74.46,41.05,3,Victim Was Other Family Member,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Destruction/Damage/Vandalism of Property,Counterfeiting/Forgery,Person,True,True
78,19,5,-75.28,39.63,11,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Fraud Offenses,Property,True,True
51,57,19,-74.81,39.19,9,Victim Was Sibling,M,M,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Stolen Property Offenses,Bribery,Person,False,True
73,32,19,-74.19,40.72,6,Victim Was Sibling,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Rape,Extortion/Blackmail,Property,True,True
77,72,5,-75.07,39.09,11,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Aggravated Assault,Robbery,Property,True,True
36,46,18,-74.07,39.92,9,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Motor Vehicle Theft,Motor Vehicle Theft,Property,False,True
91,65,18,-75.18,39.7,2,Victim Was Sibling,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Other/Unknown,Burglary/Breaking & Entering,Sex Offenses,Property,True,False
8,51,5,-75.33,41.21,6,Victim Was Parent,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Extortion/Blackmail,Fraud Offenses,Property,False,True
33,88,15,-73.9,40.15,9,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Impersonation,Sex Offenses,Property,True,True
90,38,2,-74.48,40.61,4,Victim Was Child,F,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Larceny/Theft Offenses,Property,True,False
83,84,18,-74.65,41.17,2,Relationship Unknown,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Native Hawaiian or Other Pacific Islander,Residence/Home,False Pretenses/Swindle/Confidence Game,Motor Vehicle Theft,Person,True,True
10,100,11,-73.96,40.85,9,Victim Was Stranger,F,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Rape,Stolen Property Offenses,Person,True,False
92,4,0,-75.3,40.9,12,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Intimidation,Assault Offenses,Property,True,True
65,31,6,-74.35,41.18,4,Victim Was Other Family Member,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Murder and Nonnegligent Manslaughter,Assault Offenses,Person,True,True
24,75,4,-75.43,39.44,1,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Department/Discount Store,Rape,Extortion/Blackmail,Person,False,True
89,77,0,-75.54,40.84,10,Victim Was Other Family Member,M,M,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Fondling,Larceny/Theft Offenses,Person,True,True
17,20,2,-74.58,39.58,11,Victim Was Friend,M,M,Hispanic or Latino,Hispanic or Latino,Black or African American,White,Convenience Store,Counterfeiting/Forgery,Homicide Offenses,Person,True,True
19,15,2,-74.97,39.18,8,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,School/College,Aggravated Assault,Assault Offenses,Property,True,True
67,74,0,-74.34,40.71,9,Victim Was Other Family Member,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Unknown,Residence/Home,Theft From Building,Stolen Property Offenses,Property,True,True
30,50,12,-74.87,41.11,10,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),M,M,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Impersonation,Burglary/Breaking & Entering,Property,True,False
39,40,8,-74.35,39.31,4,Victim Was Other Family Member,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Fraud Offenses,Person,True,True
71,22,1,-75.1,40.18,4,Victim Was Child,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Parking/Drop Lot/Garage,All Other Larceny,Sex Offenses,Property,True,True
75,94,16,-74.96,40.55,9,Victim Was Parent,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Parking/Drop Lot/Garage,Wire Fraud,Human Trafficking,Person,True,True
46,87,12,-74.72,39.72,2,Victim was Ex-Spouse,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Asian,School-Elementary/Secondary,Theft of Motor Vehicle Parts or Accessories,Robbery,Person,True,True
69,72,3,-75.03,39.74,7,Relationship Unknown,M,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,All Other Larceny,Assault Offenses,Person,False,True
24,63,18,-75.05,40.05,12,Victim Was Stranger,M,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Robbery,Kidnapping/Abduction,Person,False,True
64,55,22,-74.61,40.63,10,Victim Was Other Family Member,M,M,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Statutory Rape,Stolen Property Offenses,Property,True,True
22,58,9,-74.13,40.38,4,Victim Was Parent,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Stolen Property Offenses,Counterfeiting/Forgery,Person,True,True
94,53,10,-74.23,39.65,8,Victim was Ex-Spouse,M,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Intimidation,Burglary/Breaking & Entering,Property,True,True
44,65,20,-74.86,40.64,7,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Asian,Highway/Road/Alley/Street/Sidewalk,Stolen Property Offenses,Stolen Property Offenses,Property,True,True
27,23,2,-75.27,39.76,10,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Sex Offenses,Person,True,True
31,17,0,-74.26,39.95,7,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Impersonation,Larceny/Theft Offenses,Property,False,True
16,54,8,-74.24,40.21,12,Victim Was Friend,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Purse-snatching,Embezzlement,Property,True,False
83,83,0,-75.37,39.83,7,Victim Was Child,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sodomy,Larceny/Theft Offenses,Property,False,True
91,40,13,-74.93,40.31,6,Victim Was Friend,F,F,Hispanic or Latino,Not Hispanic or Latino,White,American Indian or Alaska Native,Residence/Home,Sodomy,Stolen Property Offenses,Property,True,True
59,13,15,-75.02,40.78,8,Victim was Ex-Spouse,M,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Impersonation,Motor Vehicle Theft,Property,True,True
94,84,20,-74.16,39.63,5,Victim Was Sibling,M,F,Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Rape,Counterfeiting/Forgery,Property,True,True
51,27,19,-75.44,40.93,3,Relationship Unknown,M,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Robbery,Embezzlement,Person,True,True
60,18,4,-74.44,39.21,12,Relationship Unknown,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Murder and Nonnegligent Manslaughter,Robbery,Person,True,True
96,20,7,-73.95,40.45,11,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Motor Vehicle Theft,Property,True,True
41,51,1,-73.95,39.32,6,Victim Was Acquaintance,F,M,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Identity Theft,Assault Offenses,Property,True,False
58,94,13,-74.06,40.91,7,Victim Was Boyfriend/Girlfriend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Simple Assault,Motor Vehicle Theft,Person,False,True
43,34,22,-75.47,39.43,9,Victim Was Spouse,F,F,Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Residence/Home,Wire Fraud,Counterfeiting/Forgery,Property,True,True
8,9,13,-75.2,40.67,9,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Cyberspace,Theft From Motor Vehicle,Sex Offenses,Person,True,True
20,72,15,-74.29,39.17,9,Victim Was Other Family Member,F,F,Hispanic or Latino,Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Identity Theft,Bribery,Property,True,True
7,99,11,-74.19,40.87,1,Victim Was Ex-Relationship (Ex-Boyfriend/Girlfriend),F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Murder and Nonnegligent Manslaughter,Robbery,Person,True,True
8,81,15,-75.46,39.31,9,Victim was Otherwise Known,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Credit Card/Automated Teller Machine Fraud,Destruction/Damage/Vandalism of Property,Person,True,True
68,34,0,-74.2,39.65,10,Victim Was Boyfriend/Girlfriend,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Murder and Nonnegligent Manslaughter,Robbery,Person,True,True
90,1,6,-74.09,39.88,1,Victim Was Sibling,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,School/College,False Pretenses/Swindle/Confidence Game,Assault Offenses,Property,True,True
33,6,5,-74.05,40.88,10,Victim Was Acquaintance,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Burglary/Breaking & Entering,Counterfeiting/Forgery,Property,True,True
28,100,17,-75.14,39.47,1,Victim Was Sibling,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Cyberspace,Credit Card/Automated Teller Machine Fraud,Stolen Property Offenses,Property,True,True
10,99,1,-75.27,40.85,6,Victim Was Parent,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Sodomy,Counterfeiting/Forgery,Property,True,False
75,29,13,-75.49,40.45,11,Victim Was Stranger,F,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Intimidation,Kidnapping/Abduction,Property,True,True
18,28,15,-75.27,39.78,10,Victim Was Sibling,M,M,Not Hispanic or Latino,Hispanic or Latino,Unknown,Black or African American,Residence/Home,Burglary/Breaking & Entering,Counterfeiting/Forgery,Property,True,True
53,21,17,-74.19,39.46,7,Relationship Unknown,F,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Cyberspace,Kidnapping/Abduction,Burglary/Breaking & Entering,Property,True,True
70,74,11,-75.16,40.98,5,Victim was Otherwise Known,F,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Fondling,Arson,Property,True,True
9,1,5,-75.53,39.8,12,Victim Was Neighbor,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Sexual Assault With An Object,Arson,Person,True,False
96,14,0,-74.25,40.26,9,Victim Was Child,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Restaurant,False Pretenses/Swindle/Confidence Game,Destruction/Damage/Vandalism of Property,Property,True,False
41,38,4,-74.11,39.28,9,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Hispanic or Latino,White,White,Residence/Home,Statutory Rape,Bribery,Person,False,True
26,45,23,-74.74,40.54,10,Victim Was Neighbor,F,M,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Parking/Drop Lot/Garage,Shoplifting,Fraud Offenses,Person,False,False
61,12,2,-75.11,40.98,12,Victim was Otherwise Known,F,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Bar/Nightclub,Counterfeiting/Forgery,Homicide Offenses,Property,True,True
83,17,18,-74.66,39.18,3,Victim Was Child,M,F,Not Hispanic or Latino,Hispanic or Latino,White,Black or African American,Residence/Home,Fondling,Assault Offenses,Person,True,True
5,79,19,-75.39,40.62,6,Victim was Ex-Spouse,M,M,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Highway/Road/Alley/Street/Sidewalk,Rape,Bribery,Person,True,True
8,77,6,-74.19,39.95,6,Victim was Ex-Spouse,F,F,Not Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Impersonation,Burglary/Breaking & Entering,Property,True,True
83,9,17,-74.65,40.11,6,Victim Was Other Family Member,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Sexual Assault With An Object,Burglary/Breaking & Entering,Property,True,True
10,93,22,-74.04,39.89,7,Victim was Otherwise Known,M,F,Hispanic or Latino,Not Hispanic or Latino,Black or African American,Black or African American,Residence/Home,Fondling,Human Trafficking,Property,True,True
8,35,9,-75.27,40.64,9,Victim Was Friend,M,M,Hispanic or Latino,Not Hispanic or Latino,White,White,Cyberspace,Rape,Counterfeiting/Forgery,Property,True,True
50,76,23,-74.74,39.65,7,Victim Was Parent,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Bar/Nightclub,Purse-snatching,Human Trafficking,Person,True,True
67,68,19,-75.51,39.44,7,Victim Was Friend,F,M,Not Hispanic or Latino,Hispanic or Latino,White,White,Highway/Road/Alley/Street/Sidewalk,Kidnapping/Abduction,Counterfeiting/Forgery,Person,True,True
49,31,14,-75.14,39.96,11,Victim Was Stranger,M,F,Not Hispanic or Latino,Not Hispanic or Latino,White,Black or African American,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Assault Offenses,Property,True,True
61,100,20,-75.5,39.11,7,Victim Was Other Family Member,M,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Theft of Motor Vehicle Parts or Accessories,Destruction/Damage/Vandalism of Property,Person,True,True
83,69,20,-74.09,40.59,4,Victim was Otherwise Known,F,F,Hispanic or Latino,Not Hispanic or Latino,White,White,Cyberspace,Fondling,Assault Offenses,Property,True,False
20,34,23,-75.35,39.36,11,Relationship Unknown,F,F,Not Hispanic or Latino,Hispanic or Latino,Asian,Black or African American,Residence/Home,Simple Assault,Motor Vehicle Theft,Property,True,True
66,28,17,-75.55,41.04,11,Victim Was Boyfriend/Girlfriend,M,F,Not Hispanic or Latino,Not Hispanic or Latino,Black or African American,White,Residence/Home,Counterfeiting/Forgery,Robbery,Property,True,True
88,63,5,-74.94,41.16,8,Victim Was Acquaintance,F,F,Not Hispanic or Latino,Not Hispanic or Latino,White,White,Residence/Home,Identity Theft,Assault Offenses,Person,True,True
23,28,18,-75.41,40.69,4,Victim Was Stranger,F,F,Hispanic or Latino,Hispanic or Latino,Black or African American,Black or African American,Parking/Drop Lot/Garage,All Other Larceny,Assault Offenses,Person,False,True
