data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2022,189047898,158041057,13B,C,35,,
2022,187524594,156713429,26F,C,15,,
2022,194336588,162640426,13B,C,25,,
2022,187524595,156713430,23H,C,11,,
2022,188800477,157824048,23C,C,14,,
2022,187524596,156713431,13A,C,35,,
2022,188800478,157824049,23H,C,32,,
2022,187524597,156713431,13B,C,35,,
2022,187524598,156713432,240,C,33,,
2022,188823516,157843813,23C,C,19,,
2022,187524599,156713433,26A,C,15,,
2022,188823517,157843814,290,C,35,,
2022,188823518,157843815,220,C,41,,F
2022,187524600,156713434,210,C,15,,
2022,188823519,157843815,290,C,41,,
2022,187524601,156713435,13B,C,35,,
2022,188823520,157843816,23H,C,25,,
2022,194336589,162640427,23C,C,24,,
2022,187524602,156713436,510,A,35,,
2022,194336590,162640428,23C,C,24,,
2022,187524603,156713437,23H,C,25,,
2022,189185552,158160084,23H,C,35,,
2022,187524604,156713438,26F,C,15,,
2022,188800480,157824051,13B,C,35,,
2022,187524605,156713439,23H,C,14,,
2022,188800483,157824053,13B,C,35,,
2022,187524606,156713440,290,C,35,,
2022,188895582,157907131,13B,C,35,,
2022,189195852,158169191,23H,C,33,,
2022,189823361,158721002,13B,C,32,,
2022,189195853,158169192,26B,C,15,,
2022,188809781,157832032,290,C,98,,
2022,197412114,165333122,35A,C,25,,
2022,197412115,165333122,35B,C,25,,
2022,189195854,158169193,23C,C,14,,
2022,194336593,162640430,13B,C,35,,
2022,194336594,162640430,520,C,35,,
2022,187859537,157002479,23F,C,35,,
2022,197412116,165333123,23F,C,25,,
2022,197412117,165333123,35B,C,25,,
2022,194336597,162640432,13B,C,35,,
2022,187987906,157113259,250,C,17,,
2022,188823522,157843818,13B,C,14,,
2022,189195855,158169194,23H,C,33,,
2022,194336598,162640433,23H,C,35,,
2022,194336599,162640433,26B,C,35,,
2022,194336600,162640433,26C,C,35,,
2022,189195856,158169195,23F,C,35,,
2022,194336601,162640434,13B,C,35,,
2022,189185554,158160086,120,C,25,,
2022,189195857,158169195,290,C,35,,
2022,189195858,158169196,290,C,38,,
2022,197762202,165634460,35A,C,35,,
2022,197762204,165634460,520,C,35,,
2022,189195859,158169197,26A,C,15,,
2022,194336604,162640436,13A,C,25,,
2022,194336605,162640436,520,C,25,,
2022,189195860,158169198,26A,C,15,,
2022,194336606,162640437,23F,C,35,,
2022,189195861,158169199,13B,C,35,,
2022,189185555,158160087,220,C,33,,F
2022,189185556,158160087,290,C,98,,
2022,194336607,162640438,23F,C,33,,
2022,189195862,158169200,23F,C,33,,
2022,194336608,162640438,290,C,33,,
2022,189185558,158160089,23C,C,17,,
2022,189195863,158169201,26F,C,15,,
2022,188879022,157892624,13B,C,44,,
2022,189195864,158169202,13B,C,37,,
2022,188879023,157892624,290,C,44,,
2022,194336609,162640439,250,C,7,,
2022,189195865,158169203,13C,C,37,,
2022,192069718,160671502,23H,C,35,,
2022,189195866,158169204,13B,C,35,,
2022,188879024,157892625,13B,C,98,,
2022,189195867,158169205,26A,C,35,,
2022,189185559,158160090,23C,C,14,,
2022,189195868,158169206,26A,A,15,,
2022,188977890,157978465,23H,C,35,,
2022,189195869,158169207,23G,C,35,,
2022,192069719,160671503,26C,C,35,,
2022,190771405,159542040,240,A,35,,
2022,189185560,158160091,23C,C,24,,
2022,189185561,158160092,23C,C,17,,
2022,190771406,159542041,26F,C,15,,
2022,194336610,162640440,13B,C,35,,
2022,194336611,162640440,290,C,35,,
2022,194336612,162640440,35A,C,35,,
2022,191134303,159859866,240,C,35,,
2022,189361348,158312720,13B,C,35,,
2022,192069723,160671505,13B,C,35,,
2022,190179266,159029671,26F,C,15,,
2022,194336613,162640441,13B,C,35,,
2022,189185563,158160094,23C,C,24,,
2022,190179267,159029672,26B,C,98,,
2022,188895585,157907134,13B,C,35,,
2022,190179268,159029673,23F,C,35,,
2022,189185564,158160095,13A,C,35,,
2022,191134304,159859867,23F,C,35,,
2022,189361349,158312721,13B,C,41,,
2022,191134305,159859868,23H,C,35,,
2022,188977892,157978467,290,C,33,,
2022,191134306,159859869,23C,C,24,,
2022,189185566,158160097,13B,C,35,,
2022,190407641,159225038,26A,C,15,,
2022,203220832,170382696,13B,C,35,,
2022,189185567,158160098,290,C,35,,
2022,192775737,161279065,23H,C,37,,
2022,188977893,157978468,23H,C,33,,
2022,192775739,161279067,23H,C,35,,
2022,197412121,165333125,13A,C,35,,
2022,197412122,165333125,290,C,35,,
2022,188977894,157978469,23H,C,98,,
2022,192775741,161279069,23F,C,35,,
2022,189089541,158075925,13B,C,14,,
2022,191133594,159859224,23G,C,33,,
2022,189456077,158395274,23F,A,33,,
2022,189456078,158395274,290,C,33,,
2022,191133595,159859225,23G,C,33,,
2022,189089542,158075926,23C,C,24,,
2022,191791174,160431663,26F,C,15,,
2022,192069724,160671506,23H,C,35,,
2022,192775742,161279070,23G,C,33,,
2022,189185568,158160099,290,C,35,,
2022,191824313,160460461,220,C,35,,N
2022,189380977,158329871,35A,C,25,,
2022,189380978,158329871,35B,C,25,,
2022,191874512,160503845,290,C,25,,
2022,189047904,158041063,220,A,98,,F
2022,189393759,158341310,13B,C,33,,
2022,189393760,158341310,520,C,33,,
2022,192775746,161279073,23H,C,35,,
2022,189361358,158312727,290,C,35,,
2022,191874513,160503846,290,C,32,,
2022,189823367,158721006,240,C,98,,
2022,189456080,158395276,35A,C,25,,
2022,189456081,158395276,35B,C,25,,
2022,189393762,158341312,23F,C,98,,
2022,189823368,158721007,23C,C,17,,
2022,189089543,158075927,13B,C,98,,
2022,189047905,158041064,23F,C,6,,
2022,191874514,160503847,13C,C,15,,
2022,189393764,158341314,290,C,14,,
2022,191874515,160503848,26E,C,98,,
2022,190043906,158913353,13B,C,35,,
2022,190043907,158913353,290,C,35,,
2022,191874516,160503849,23F,C,24,,
2022,192085687,160685583,35B,C,25,,
2022,192775748,161279075,23F,C,35,,
2022,189823369,158721008,23C,C,24,,
2022,192163045,160751530,23G,C,35,,
2022,189047906,158041065,23H,C,35,,
2022,189393766,158341316,23C,C,17,,
2022,192163046,160751531,23G,C,35,,
2022,189823370,158721009,290,C,30,,
2022,192335742,160899673,240,C,35,,
2022,190230374,159073654,35B,C,25,,
2022,192457854,161002929,13A,C,35,,
2022,192457855,161002929,520,C,35,,
2022,192335743,160899674,26F,C,15,,
2022,192457857,161002931,35A,C,2,,
2022,192753223,161260044,290,C,25,,
2022,189459557,158398358,290,C,1,,
2022,192753224,161260045,26E,C,15,,
2022,189459558,158398359,23C,C,44,,
2022,192775749,161279076,26A,C,98,,
2022,192017336,160626783,220,C,35,,F
2022,192017337,160626783,290,C,35,,
2022,189459559,158398360,13B,C,35,,
2022,192775751,161279078,26A,A,15,,
2022,189823374,158721011,23C,C,24,,
2022,194331592,162635881,220,A,11,,F
2022,189089544,158075928,23C,C,19,,
2022,194331593,162635882,23C,C,14,,
2022,189459561,158398362,13B,C,35,,
2022,194331594,162635883,26F,C,15,,
2022,191957678,160578710,13B,C,25,,
2022,190043910,158913356,23F,A,98,,
2022,194331595,162635884,26F,C,15,,
2022,191957679,160578711,290,C,1,,
2022,194331596,162635885,23H,C,41,,
2022,191957680,160578712,13B,C,35,,
2022,196073981,164162080,26F,C,15,,
2022,189842926,158737576,23H,C,35,,
2022,194331597,162635886,13B,C,35,,
2022,197412123,165333127,35A,C,25,,
2022,197412124,165333127,35B,C,25,,
2022,182651988,152468261,26F,C,15,,
2022,190364929,159188481,23C,C,19,,
2022,189366989,158317767,23C,C,17,,
2022,189089545,158075929,290,C,33,,
2022,189366990,158317768,23H,C,35,,
2022,189361374,158312742,13B,C,19,,
2022,189823375,158721012,23G,C,11,,
2022,189361376,158312744,23H,C,35,,
2022,197762240,165634488,11A,C,35,,
2022,189361377,158312745,23F,C,35,,
2022,189842927,158737577,23C,C,24,,
2022,182651989,152468262,240,C,35,,
2022,189823377,158721014,290,C,35,,
2022,182651990,152468263,240,C,35,,
2022,189361379,158312747,26B,C,24,,
2022,182651991,152468264,26A,A,15,,
2022,189823378,158721015,13B,C,35,,
2022,191957681,160578713,520,C,25,,
2022,182773550,152572613,26E,C,15,,
2022,199733751,167356129,11A,C,35,,
2022,182773553,152572615,240,C,35,,
2022,189380979,158329872,13A,C,25,,
2022,189380980,158329872,23H,C,25,,
2022,189380981,158329872,520,C,25,,
2022,182773556,152572618,26G,C,15,,
2022,199733752,167356130,13A,C,35,,
2022,182773557,152572618,26F,C,15,,
2022,191957683,160578715,13B,C,35,,
2022,191957684,160578715,290,C,35,,
2022,182773559,152572620,23H,C,35,,
2022,189380982,158329873,240,A,44,,
2022,189380983,158329873,290,C,44,,
2022,182773560,152572621,250,C,98,,
2022,190230379,159073657,23H,C,35,,
2022,189810699,158710021,23F,C,35,,
2022,189810700,158710021,280,C,35,,
2022,182773563,152572624,220,C,35,,N
2022,189234348,158201279,290,C,37,,
2022,182773565,152572626,23H,C,21,,
2022,189361382,158312749,23C,C,24,,
2022,182773566,152572627,250,C,98,,
2022,189234350,158201281,23C,C,24,,
2022,182773568,152572629,23H,C,35,,
2022,189823380,158721017,220,C,35,,F
2022,189823381,158721017,23H,C,35,,
2022,189823382,158721017,290,C,35,,
2022,182773572,152572632,35A,C,25,,
2022,197762279,165634516,13B,C,35,,
2022,197762280,165634516,290,C,35,,
2022,197762281,165634516,520,C,35,,
2022,189459565,158398364,13A,C,35,,
2022,184147891,153770118,26B,C,98,,
2022,189185571,158160101,23C,C,14,,
2022,184147892,153770119,220,C,35,,N
2022,189111631,158095102,23C,C,14,,
2022,184147893,153770120,26G,C,15,,
2022,190043913,158913359,240,C,35,,
2022,189380984,158329874,13A,C,35,,
2022,184147894,153770121,26F,C,98,,
2022,189361383,158312750,290,C,35,,
2022,184147895,153770122,26F,C,98,,
2022,189380985,158329875,13B,C,35,,
2022,184168558,153788043,23F,C,35,,
2022,189380986,158329876,290,C,35,,
2022,197412131,165333131,11A,C,35,,
2022,186377317,155712939,220,C,35,,F
2022,190714027,159492619,13A,C,41,,
2022,190714028,159492619,520,C,41,,
2022,184168559,153788044,720,C,35,,
2022,192085691,160685586,13B,C,35,,
2022,184168560,153788045,250,C,15,,
2022,189361384,158312751,13B,C,35,,
2022,190122401,158979547,23C,C,44,,
2022,189277286,158239386,220,C,41,,N
2022,189277287,158239387,26C,C,11,,
2022,184168562,153788047,23F,C,35,,
2022,189234351,158201282,13B,C,25,,
2022,184168563,153788048,23F,C,35,,
2022,190230380,159073658,13B,C,35,,
2022,186377318,155712940,26F,C,98,,
2022,189234352,158201283,23C,C,17,,
2022,186377319,155712941,23F,C,35,,
2022,189456100,158395292,13B,C,35,,
2022,186377320,155712942,290,C,33,,
2022,189380987,158329877,220,C,41,,F
2022,189380988,158329877,290,C,41,,
2022,189366991,158317769,23H,C,33,,
2022,186621048,155932907,240,C,35,,
2022,189393771,158341320,13B,C,41,,
2022,186621050,155932909,23H,C,35,,
2022,197762336,165634565,23C,C,17,,
2022,197762337,165634565,35A,C,17,,
2022,197762338,165634565,35B,C,17,,
2022,197419684,165339614,26A,C,35,,
2022,189277288,158239388,23H,C,35,,
2022,189277290,158239390,290,C,6,,
2022,186621051,155932910,26A,C,98,,
2022,189277291,158239391,23C,C,14,,
2022,186621052,155932911,26A,A,15,,
2022,189277293,158239393,290,C,35,,
2022,186621053,155932912,240,C,35,,
2022,190449503,159261435,13B,C,35,,
2022,186621054,155932913,35A,C,25,,
2022,189823385,158721019,13B,C,35,,
2022,186621055,155932914,240,A,35,,
2022,189313766,158271146,23A,C,19,,
2022,189313767,158271147,290,C,44,,
2022,189313769,158271149,23H,C,35,,
2022,189313770,158271150,290,C,33,,
2022,197419685,165339615,240,C,35,,
2022,189313771,158271151,13B,C,33,,
2022,190122402,158979548,23H,C,40,,
2022,189281834,158243410,23H,C,25,,
2022,197419686,165339616,26F,C,15,,
2022,189361388,158312754,23C,C,14,,
2022,189313773,158271153,13B,C,35,,
2022,190122403,158979549,35A,C,33,,
2022,190230381,159073659,23C,C,98,,
2022,190122404,158979549,35B,C,33,,
2022,189380991,158329880,13B,C,35,,
2022,190122405,158979550,35A,C,25,,
2022,189361389,158312755,23C,C,43,,
2022,190122406,158979551,250,C,7,,
2022,191009721,159747759,35A,C,98,,
2022,191009722,159747759,35B,C,98,,
2022,190122407,158979552,26B,C,17,,
2022,189456116,158395302,13B,C,35,,
2022,190719988,159497894,23D,C,35,,
2022,189823386,158721020,23C,C,14,,
2022,190230382,159073660,23C,C,14,,
2022,199103753,166810744,26A,C,15,,
2022,190364931,159188483,23C,C,17,,
2022,199103754,166810744,26E,C,15,,
2022,203220833,170382697,520,C,35,,
2022,192614823,161135908,13B,C,35,,
2022,189313777,158271157,23H,A,35,,
2022,192614824,161135909,23D,C,35,,
2022,197762394,165634610,23C,C,14,,
2022,192614826,161135911,26A,C,15,,
2022,190449504,159261436,290,C,35,,
2022,192614827,161135912,23D,C,40,,
2022,189380992,158329881,13B,C,35,,
2022,189380993,158329882,23C,C,24,,
2022,189380994,158329882,35B,C,24,,
2022,192614828,161135913,23F,C,35,,
2022,196809447,164806391,23C,C,14,,
2022,194331614,162635900,13B,C,40,,
2022,189823388,158721022,23C,C,24,,
2022,189823389,158721022,35B,C,24,,
2022,194331615,162635901,220,A,19,,F
2022,189380997,158329884,13B,C,35,,
2022,194331616,162635902,26B,A,98,,
2022,190230384,159073662,13B,C,35,,
2022,194331617,162635903,23H,C,98,,
2022,197412137,165333135,13B,C,24,,
2022,197412138,165333135,290,C,24,,
2022,196399152,164452490,13B,C,35,,
2022,190714031,159492621,13B,C,35,,
2022,190714032,159492621,290,C,35,,
2022,197762447,165634648,290,C,25,,
2022,196399153,164452491,210,C,15,,
2022,189361394,158312759,23H,C,14,,
2022,196412375,164464214,26A,C,15,,
2022,189380999,158329886,13B,C,35,,
2022,189381000,158329886,290,C,35,,
2022,189425585,158368813,13B,C,35,,
2022,196412376,164464215,13B,C,35,,
2022,197762499,165634689,13A,C,2,,
2022,197762500,165634689,520,C,2,,
2022,196412377,164464216,13B,C,35,,
2022,189381001,158329887,23H,C,19,,
2022,196412378,164464217,13B,C,40,,
2022,189823391,158721024,23C,C,14,,
2022,190714033,159492622,13B,C,35,,
2022,197419687,165339617,23H,C,35,,
2022,189429079,158371868,13B,C,35,,
2022,197419688,165339618,23D,C,40,,
2022,190230385,159073663,240,C,33,,
2022,180382765,150486490,26E,C,7,,
2022,189381003,158329889,23H,C,35,,
2022,189381004,158329890,13B,C,33,,
2022,189823393,158721026,23G,C,98,,
2022,189823394,158721026,290,C,98,,
2022,189425586,158368814,23H,C,98,,
2022,191009723,159747760,13B,C,38,,
2022,189425587,158368815,220,A,35,,F
2022,189425588,158368815,290,C,35,,
2022,189381005,158329891,13B,C,35,,
2022,189962633,158843848,13B,C,35,,
2022,189456131,158395315,23F,C,35,,
2022,189429080,158371869,13B,C,35,,
2022,189960152,158841634,23C,C,44,,
2022,189425589,158368816,290,C,35,,
2022,189425590,158368817,23H,C,17,,
2022,189823395,158721027,23H,C,35,,
2022,190230386,159073664,23C,C,43,,
2022,190364932,159188484,23C,C,24,,
2022,190230387,159073665,290,C,33,,
2022,189425592,158368819,23H,C,35,,
2022,190714035,159492624,23H,C,8,,
2022,189962634,158843849,23F,C,35,,
2022,191009724,159747761,240,A,11,,
2022,189429081,158371870,220,C,35,,F
2022,189429082,158371870,290,C,35,,
2022,189960153,158841635,23F,C,35,,
2022,189960154,158841635,290,C,35,,
2022,189823396,158721028,13B,C,35,,
2022,192457858,161002932,120,C,33,,
2022,192457859,161002932,520,C,33,,
2022,190449507,159261438,23B,C,25,,
2022,190449508,159261438,23H,C,25,,
2022,190449509,159261438,26B,C,44,,
2022,201064223,168513582,23H,C,35,,
2022,201064224,168513582,520,C,35,,
2022,189962635,158843850,13B,C,35,,
2022,190714037,159492626,520,C,25,,
2022,180382767,150486492,26B,A,7,,
2022,189425593,158368820,23F,C,98,,
2022,180382770,150486495,240,C,35,,
2022,197412140,165333137,220,C,11,,F
2022,197412141,165333137,290,C,11,,
2022,180382774,150486498,240,C,35,,
2022,190425797,159241152,23H,C,19,,
2022,180382776,150486500,240,C,35,,
2022,189823398,158721030,35A,C,25,,
2022,189823399,158721030,35B,C,25,,
2022,180382778,150486502,26A,A,7,,
2022,190364933,159188485,26B,C,98,,
2022,189429085,158371872,13B,C,12,,
2022,180382782,150486505,26A,A,7,,
2022,190714038,159492627,23H,C,41,,
2022,180382784,150486507,26A,A,7,,
2022,190230388,159073666,13B,C,35,,
2022,180382785,150486508,26F,A,7,,
2022,190533449,159336912,23C,C,14,,
2022,180382787,150486510,26F,C,7,,
2022,197221594,165167806,35B,C,33,,
2022,180382790,150486513,240,A,35,,
2022,189823400,158721031,35A,C,33,,
2022,189456140,158395323,13B,C,19,,
2022,180382796,150486517,26A,A,35,,
2022,189456144,158395327,290,C,98,,
2022,180382798,150486519,220,A,35,,N
2022,189456148,158395331,290,C,17,,
2022,180382800,150486521,23H,C,35,,
2022,180152481,150288629,120,C,19,,
2022,180914182,150953322,23F,C,35,,
2022,181438358,151408691,26A,A,7,,
2022,181520895,151479281,13B,C,35,,
2022,189962636,158843851,23C,C,17,,
2022,189823401,158721032,23F,C,98,,
2022,181438359,151408692,23C,C,19,,
2022,189960155,158841636,23C,C,44,,
2022,181438360,151408693,23H,C,11,,
2022,190533450,159336913,240,C,33,,
2022,181653096,151593344,13B,C,35,,
2022,190233300,159076288,120,C,26,,
2022,181520896,151479282,23H,C,35,,
2022,190230390,159073668,13B,C,19,,
2022,181626931,151570530,26B,C,7,,
2022,189768540,158672475,23C,C,14,,
2022,189960156,158841637,23C,C,14,,
2022,181653097,151593345,26E,A,35,,
2022,194336615,162640443,13B,C,25,,
2022,182651992,152468265,220,C,19,,F
2022,190230391,159073669,23F,C,35,,
2022,190533452,159336915,23C,C,17,,
2022,182651993,152468266,240,C,35,,
2022,190533453,159336916,23C,C,17,,
2022,182651994,152468267,26A,A,35,,
2022,190230394,159073672,23H,C,41,,
2022,183693193,153376357,23C,C,19,,
2022,190533454,159336917,13B,C,25,,
2022,190533455,159336918,240,A,98,,
2022,190533456,159336918,290,C,98,,
2022,183693194,153376358,26E,C,7,,
2022,192085692,160685587,11A,C,35,,
2022,183842788,153506649,26A,C,7,,
2022,190364936,159188488,13B,C,32,,
2022,197221595,165167807,35B,C,25,,
2022,183920683,153573081,23C,C,19,,
2022,190230396,159073674,23C,C,98,,
2022,183920684,153573082,26B,A,7,,
2022,194336616,162640444,23H,C,14,,
2022,183920685,153573083,23C,C,19,,
2022,191655041,160314062,13B,C,35,,
2022,191655042,160314062,290,C,35,,
2022,184147896,153770123,23H,C,21,,
2022,190230397,159073675,290,C,21,,
2022,184147897,153770124,23H,C,35,,
2022,190041179,158910965,290,C,35,,
2022,190041180,158910966,290,C,2,,
2022,184339687,153938974,23C,A,19,,
2022,189960159,158841640,23C,C,14,,
2022,184810658,154360291,26A,A,35,,
2022,190041181,158910967,13B,C,40,,
2022,190230398,159073676,23H,C,44,,
2022,185429627,154891194,26E,C,7,,
2022,190230399,159073677,26F,C,7,,
2022,185429628,154891195,13B,C,35,,
2022,190041182,158910968,13B,C,14,,
2022,197221596,165167808,13A,C,35,,
2022,197221597,165167808,290,C,35,,
2022,185429629,154891196,26E,C,7,,
2022,190533459,159336920,520,C,35,,
2022,185799435,155212331,26A,A,35,,
2022,189960161,158841642,13B,C,35,,
2022,190041183,158910969,23C,C,41,,
2022,185799437,155212333,23H,C,35,,
2022,190041184,158910970,23H,C,14,,
2022,185799439,155212335,26F,C,15,,
2022,190425802,159241156,23H,C,35,,
2022,185799441,155212337,23F,C,35,,
2022,194336617,162640445,23H,C,44,,
2022,185799443,155212339,23G,C,35,,
2022,197221598,165167809,100,C,98,,
2022,190230401,159073679,23C,C,14,,
2022,185895360,155295737,220,C,11,,N
2022,190714041,159492630,13B,C,35,,
2022,186139829,155504794,220,C,35,,N
2022,190041186,158910972,290,C,33,,
2022,187128280,156369980,220,A,35,,N
2022,190122548,158979677,240,C,11,,
2022,190041187,158910973,13B,C,25,,
2022,187128281,156369981,26F,A,35,,
2022,190533460,159336921,23C,C,14,,
2022,187128283,156369983,200,C,38,,
2022,190179570,159029941,13A,C,35,,
2022,187128284,156369984,23F,C,35,,
2022,197348369,165276028,13A,C,8,,
2022,197348370,165276028,13B,C,8,,
2022,187279645,156499197,26A,A,35,,
2022,197221599,165167810,35A,C,33,,
2022,194336618,162640446,290,C,35,,
2022,194336619,162640446,520,C,35,,
2022,187866658,157008769,220,A,35,,N
2022,190230402,159073680,23C,C,44,,
2022,187897384,157035973,23H,C,41,,
2022,190533461,159336922,23C,C,44,,
2022,190122549,158979678,23H,C,98,,
2022,188890061,157902483,23F,C,35,,
2022,190417154,159233495,13B,C,35,,
2022,188890062,157902484,23F,C,35,,
2022,190041188,158910974,23C,C,17,,
2022,190230403,159073681,23C,C,44,,
2022,188890063,157902485,26C,C,35,,
2022,190230404,159073682,23C,C,44,,
2022,188890064,157902486,26A,A,35,,
2022,190364937,159188489,13B,C,35,,
2022,189060360,158051937,240,C,35,,
2022,190417155,159233496,26B,C,34,,
2022,190533462,159336923,13B,C,26,,
2022,190041189,158910975,13B,C,25,,
2022,189060361,158051938,220,C,35,,F
2022,190533463,159336924,13B,C,19,,
2022,189195870,158169208,23H,C,11,,
2022,190118610,158976328,23G,C,98,,
2022,189195871,158169209,23F,C,35,,
